time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,school_type,FSM_eligible,Gender,NCyearActual,Absence_band,TotalPupils
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,4,pct20_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,4,pct35_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,5,pct10_OARate,12
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,7,pct10_OARate,16
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,7,pct50_OARate,9
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,8,pct15_OARate,43
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,8,pct5_OARate,36
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,9,pct25_OARate,78
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,9,pct5_OARate,77
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,F,9,pct50_OARate,58
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,1,pct20_OARate,11
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct10_OARate,197
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct25_OARate,160
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct45_OARate,131
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,10,pct50_OARate,114
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,11,pct40_OARate,161
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,2,pct50_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,3,pct40_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,5,pct25_OARate,17
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,6,pct25_OARate,23
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct25_OARate,21
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct35_OARate,24
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct40_OARate,13
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct5_OARate,54
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,7,pct50plus_OARate,115
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct10_OARate,104
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM Not eligible,M,8,pct50_OARate,52
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,1,pct35_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,10,pct40_OARate,85
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,2,pct25_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,3,pct40_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,3,pct50_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,4,pct45_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,5,pct35_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct35_OARate,3
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct50_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,6,pct50plus_OARate,13
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct25_OARate,11
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct40_OARate,8
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct5_OARate,10
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,7,pct50plus_OARate,62
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct25_OARate,48
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,8,pct40_OARate,26
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,9,pct15_OARate,55
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,F,9,pct5_OARate,46
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,1,pct45_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,10,pct30_OARate,176
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,10,pct50_OARate,127
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,11,pct5_OARate,109
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct20_OARate,20
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct35_OARate,5
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct40_OARate,6
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,2,pct50_OARate,4
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct20_OARate,25
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct35_OARate,6
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct50_OARate,3
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,3,pct50plus_OARate,23
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,4,pct25_OARate,30
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,5,pct15_OARate,52
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,5,pct35_OARate,13
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,6,pct20_OARate,49
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct35_OARate,34
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,7,pct5_OARate,47
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct15_OARate,113
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct25_OARate,97
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct30_OARate,91
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct40_OARate,80
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct50_OARate,54
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,8,pct50plus_OARate,358
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,9,pct25_OARate,146
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Other,FSM eligible,M,9,pct50_OARate,97
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,1,pct35_OARate,316
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,1,pct40_OARate,161
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,1,pct45_OARate,131
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct10_OARate,58840
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct20_OARate,2958
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct15_OARate,11089
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct10_OARate,54534
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct20_OARate,2892
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct25_OARate,971
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct20_OARate,2324
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct20_OARate,7
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct35_OARate,1
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct40_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct50_OARate,1
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct20_OARate,4401
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct45_OARate,176
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct50plus_OARate,541
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct20_OARate,3326
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct35_OARate,340
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct50plus_OARate,480
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct20_OARate,2967
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct25_OARate,1167
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct35_OARate,346
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct15_OARate,11565
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct30_OARate,528
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct50_OARate,112
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct30_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct45_OARate,1
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct5_OARate,179
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct35_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct50plus_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct10_OARate,13740
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct35_OARate,226
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct5_OARate,23169
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct25_OARate,712
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct35_OARate,209
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,3,pct5_OARate,26656
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,3,pct50_OARate,66
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,4,pct40_OARate,145
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,4,pct50_OARate,72
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct15_OARate,4397
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct35_OARate,170
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,7,pct15_OARate,5
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,7,pct30_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,7,pct5_OARate,27
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,8,pct25_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,8,pct35_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,8,pct50_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct15_OARate,4981
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct50plus_OARate,287
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct50plus_OARate,315
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,4,pct5_OARate,27191
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct20_OARate,2033
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct30_OARate,501
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct15_OARate,4760
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct10_OARate,11
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,8,pct20_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,NULL,3,pct20_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,NULL,3,pct25_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,NULL,3,pct50_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,NULL,3,pct50plus_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,1,pct35_OARate,314
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,1,pct5_OARate,194900
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct10_OARate,53352
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct40_OARate,147
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct20_OARate,2347
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct40_OARate,126
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct45_OARate,93
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct50_OARate,76
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct10_OARate,49308
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct20_OARate,2362
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct30_OARate,395
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct40_OARate,149
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct40_OARate,116
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct50_OARate,65
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct50plus_OARate,329
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct40_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct45_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct50_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct10_OARate,4
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct50_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct10_OARate,61863
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct15_OARate,13868
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct20_OARate,3699
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct5_OARate,202180
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct35_OARate,342
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct40_OARate,196
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct45_OARate,201
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct50plus_OARate,486
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct20_OARate,2692
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct25_OARate,991
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct35_OARate,287
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct40_OARate,198
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct45_OARate,159
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct50plus_OARate,479
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct30_OARate,462
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct50_OARate,100
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct50plus_OARate,516
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct5_OARate,201235
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct30_OARate,420
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,4,pct50_OARate,66
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,4,pct50plus_OARate,241
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct30_OARate,420
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct35_OARate,261
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct50plus_OARate,239
